,0,0,,
260,lichen_260.scaffold_691.region001.gbk,0.209396553,TRUE,1
260,lichen_260.scaffold_746.region001.gbk,0.077414415,TRUE,0
260,lichen_260.scaffold_798.region001.gbk,0.029038113,TRUE,0
260,lichen_260.scaffold_805.region001.gbk,0.075015515,TRUE,0
260,lichen_260.scaffold_85.region001.gbk,0.010092452,TRUE,0
260,lichen_260.scaffold_87.region001.gbk,0.133931292,TRUE,0
260,lichen_260.scaffold_897.region001.gbk,0.036256493,TRUE,0
260,lichen_260.scaffold_9.region001.gbk,0.005063324,TRUE,0
260,lichen_260.scaffold_906.region001.gbk,0.054347826,TRUE,0
260,lichen_260.scaffold_915.region001.gbk,0.022255609,TRUE,0
260,lichen_260.scaffold_975.region001.gbk,0.020618557,TRUE,0
260,lichen_260.scaffold_990.region001.gbk,0.06926131,TRUE,0
261,lichen_261.scaffold_110.region001.gbk,0.06312448,TRUE,0
261,lichen_261.scaffold_113.region001.gbk,0.011363636,TRUE,0
261,lichen_261.scaffold_1174.region001.gbk,0.006227695,TRUE,0
261,lichen_261.scaffold_1244.region001.gbk,0.02,TRUE,0
261,lichen_261.scaffold_146.region001.gbk,0.101927673,TRUE,0
261,lichen_261.scaffold_149.region001.gbk,0.131591998,TRUE,0
261,lichen_261.scaffold_15.region001.gbk,0.152208752,TRUE,0
261,lichen_261.scaffold_151.region001.gbk,0.006305595,TRUE,0
261,lichen_261.scaffold_156.region001.gbk,0.148029143,TRUE,0
261,lichen_261.scaffold_164.region001.gbk,0.316199844,TRUE,1
261,lichen_261.scaffold_18.region001.gbk,0,TRUE,0
261,lichen_261.scaffold_2.region001.gbk,0.067669173,TRUE,0
261,lichen_261.scaffold_217.region001.gbk,0.073528612,TRUE,0
261,lichen_261.scaffold_23.region001.gbk,0,TRUE,0
261,lichen_261.scaffold_25.region001.gbk,0.042595153,TRUE,0
261,lichen_261.scaffold_261.region001.gbk,0.006600732,TRUE,0
261,lichen_261.scaffold_270.region001.gbk,0.051573012,TRUE,0
261,lichen_261.scaffold_28.region001.gbk,0.003430532,TRUE,0
261,lichen_261.scaffold_296.region001.gbk,0.060468244,TRUE,0
261,lichen_261.scaffold_304.region001.gbk,0.022671083,TRUE,0
261,lichen_261.scaffold_344.region001.gbk,0.01966966,TRUE,0
261,lichen_261.scaffold_351.region001.gbk,0.022660984,TRUE,0
261,lichen_261.scaffold_367.region001.gbk,0.266339289,TRUE,1
261,lichen_261.scaffold_385.region001.gbk,0.023479105,TRUE,0
261,lichen_261.scaffold_476.region001.gbk,0.086740698,TRUE,0
261,lichen_261.scaffold_479.region001.gbk,0.006600732,TRUE,0
261,lichen_261.scaffold_53.region001.gbk,0.081828314,TRUE,0
261,lichen_261.scaffold_537.region001.gbk,0.109186671,TRUE,0
261,lichen_261.scaffold_60.region001.gbk,0.029466392,TRUE,0
261,lichen_261.scaffold_688.region001.gbk,0.054301945,TRUE,0
261,lichen_261.scaffold_71.region001.gbk,0.163544942,TRUE,0
261,lichen_261.scaffold_72.region001.gbk,0.062296483,TRUE,0
261,lichen_261.scaffold_721.region001.gbk,0.048244253,TRUE,0
261,lichen_261.scaffold_732.region001.gbk,0.0298575,TRUE,0
261,lichen_261.scaffold_760.region001.gbk,0,TRUE,0
261,lichen_261.scaffold_771.region001.gbk,0.022512451,TRUE,0
261,lichen_261.scaffold_778.region001.gbk,0.020383032,TRUE,0
261,lichen_261.scaffold_784.region001.gbk,0.014492754,TRUE,0
261,lichen_261.scaffold_839.region001.gbk,0.144460948,TRUE,0
261,lichen_261.scaffold_848.region001.gbk,0.072463768,TRUE,0
261,lichen_261.scaffold_955.region001.gbk,0.050832309,TRUE,0
261,lichen_261.scaffold_963.region001.gbk,0.035483871,TRUE,0
262,lichen_262.scaffold_1.region001.gbk,0.062296483,TRUE,0
262,lichen_262.scaffold_1.region002.gbk,0.070674234,TRUE,0
262,lichen_262.scaffold_122.region001.gbk,0.107296137,TRUE,0
262,lichen_262.scaffold_127.region001.gbk,0.172609714,TRUE,0
262,lichen_262.scaffold_13.region001.gbk,0.048477414,TRUE,0
262,lichen_262.scaffold_145.region001.gbk,0.289224973,TRUE,1
262,lichen_262.scaffold_148.region001.gbk,0.046925197,TRUE,0
262,lichen_262.scaffold_161.region001.gbk,0.061615355,TRUE,0
262,lichen_262.scaffold_170.region001.gbk,0.054170095,TRUE,0
262,lichen_262.scaffold_172.region001.gbk,0.083673887,TRUE,0
262,lichen_262.scaffold_173.region001.gbk,0.044510386,TRUE,0
262,lichen_262.scaffold_175.region001.gbk,0.122485299,TRUE,0
262,lichen_262.scaffold_183.region001.gbk,0.066402365,TRUE,0
262,lichen_262.scaffold_186.region001.gbk,0.044192343,TRUE,0
262,lichen_262.scaffold_20.region001.gbk,0.005434783,TRUE,0
262,lichen_262.scaffold_208.region001.gbk,0.055823474,TRUE,0
262,lichen_262.scaffold_209.region001.gbk,0.042699725,TRUE,0
262,lichen_262.scaffold_213.region001.gbk,0.057005024,TRUE,0
262,lichen_262.scaffold_267.region001.gbk,0.022053527,TRUE,0
262,lichen_262.scaffold_274.region001.gbk,0.086740698,TRUE,0
262,lichen_262.scaffold_278.region001.gbk,0.056880875,TRUE,0
262,lichen_262.scaffold_28.region001.gbk,2.22E-16,TRUE,0
262,lichen_262.scaffold_285.region001.gbk,0.059460057,TRUE,0
262,lichen_262.scaffold_288.region001.gbk,0.067647059,TRUE,0
262,lichen_262.scaffold_30.region001.gbk,0.029466392,TRUE,0
262,lichen_262.scaffold_34.region001.gbk,0.067669173,TRUE,0
262,lichen_262.scaffold_35.region001.gbk,0.042595153,TRUE,0
262,lichen_262.scaffold_39.region001.gbk,0.050838937,TRUE,0
262,lichen_262.scaffold_47.region001.gbk,0.036443922,TRUE,0
262,lichen_262.scaffold_48.region001.gbk,0.011363636,TRUE,0
262,lichen_262.scaffold_6.region001.gbk,0.173202029,TRUE,0
262,lichen_262.scaffold_69.region001.gbk,0.003430532,TRUE,0
262,lichen_262.scaffold_7.region001.gbk,0.052557186,TRUE,0
262,lichen_262.scaffold_88.region001.gbk,0.415268714,TRUE,1
262,lichen_262.scaffold_89.region001.gbk,0.052390481,TRUE,0
265,lichen_265.c00001_NODE_1_...region001.gbk,0.041140315,TRUE,0
265,lichen_265.c00008_NODE_8_...region001.gbk,0.007067226,TRUE,0
265,lichen_265.c00020_NODE_20...region001.gbk,0.014761827,TRUE,0
265,lichen_265.c00039_NODE_39...region001.gbk,0.092417837,TRUE,0
265,lichen_265.c00042_NODE_42...region001.gbk,0.139382275,TRUE,0
265,lichen_265.c00083_NODE_83...region001.gbk,0.026315789,TRUE,0
265,lichen_265.c00090_NODE_90...region001.gbk,0.02173913,TRUE,0
267,lichen_267.scaffold_10.region001.gbk,0.067698259,TRUE,0
267,lichen_267.scaffold_11.region001.gbk,0.013328258,TRUE,0
267,lichen_267.scaffold_16.region001.gbk,0.050556843,TRUE,0
267,lichen_267.scaffold_2.region001.gbk,0.014761827,TRUE,0
267,lichen_267.scaffold_20.region001.gbk,0.006385448,TRUE,0
267,lichen_267.scaffold_30.region001.gbk,0.006077477,TRUE,0
267,lichen_267.scaffold_5.region001.gbk,0.014699023,TRUE,0
267,lichen_267.scaffold_62.region001.gbk,0.041139379,TRUE,0
267,lichen_267.scaffold_64.region001.gbk,0.046153846,TRUE,0
267,lichen_267.scaffold_68.region001.gbk,0.028528337,TRUE,0
267,lichen_267.scaffold_7.region001.gbk,0.052788981,TRUE,0
267,lichen_267.scaffold_8.region001.gbk,0.010775862,TRUE,0
267,lichen_267.scaffold_9.region001.gbk,0.03540729,TRUE,0
268,lichen_268.scaffold_1065.region001.gbk,0,TRUE,0
268,lichen_268.scaffold_1071.region001.gbk,0.23273622,TRUE,1
268,lichen_268.scaffold_1082.region001.gbk,0,TRUE,0
268,lichen_268.scaffold_124.region001.gbk,0.041138582,TRUE,0
268,lichen_268.scaffold_1280.region001.gbk,0.049135044,TRUE,0
268,lichen_268.scaffold_134.region001.gbk,0.051930773,TRUE,0
268,lichen_268.scaffold_139.region001.gbk,0.082431558,TRUE,0
268,lichen_268.scaffold_1461.region001.gbk,0,TRUE,0
268,lichen_268.scaffold_158.region001.gbk,0.071316604,TRUE,0
268,lichen_268.scaffold_1642.region001.gbk,0.050724638,TRUE,0
268,lichen_268.scaffold_1654.region001.gbk,0.047709528,TRUE,0
268,lichen_268.scaffold_1657.region001.gbk,0.118310637,TRUE,0
268,lichen_268.scaffold_1691.region001.gbk,0.208602551,TRUE,1
268,lichen_268.scaffold_176.region001.gbk,0.133922302,TRUE,0
268,lichen_268.scaffold_1813.region001.gbk,0,TRUE,0
268,lichen_268.scaffold_184.region001.gbk,0.016355627,TRUE,0
268,lichen_268.scaffold_1849.region001.gbk,0.013333333,TRUE,0
268,lichen_268.scaffold_189.region001.gbk,0.108193108,TRUE,0
268,lichen_268.scaffold_196.region001.gbk,0.026275116,TRUE,0
268,lichen_268.scaffold_1990.region001.gbk,0.174849314,TRUE,0
268,lichen_268.scaffold_2051.region001.gbk,0.073534583,TRUE,0
268,lichen_268.scaffold_21.region001.gbk,0.061487524,TRUE,0
268,lichen_268.scaffold_2103.region001.gbk,0.019420971,TRUE,0
268,lichen_268.scaffold_2137.region001.gbk,0.05596341,TRUE,0
268,lichen_268.scaffold_22.region001.gbk,0.123020953,TRUE,0
268,lichen_268.scaffold_245.region001.gbk,0.072918181,TRUE,0
268,lichen_268.scaffold_248.region001.gbk,0.024390244,TRUE,0
268,lichen_268.scaffold_25.region001.gbk,0.025349353,TRUE,0
268,lichen_268.scaffold_273.region001.gbk,0.211022327,TRUE,1
268,lichen_268.scaffold_280.region001.gbk,0.076086957,TRUE,0
268,lichen_268.scaffold_283.region001.gbk,0.014492754,TRUE,0
268,lichen_268.scaffold_288.region001.gbk,0.002114165,TRUE,0
268,lichen_268.scaffold_3.region001.gbk,0.044611992,TRUE,0
268,lichen_268.scaffold_349.region001.gbk,0.038764985,TRUE,0
268,lichen_268.scaffold_358.region001.gbk,0.044396468,TRUE,0
268,lichen_268.scaffold_365.region001.gbk,0.03826966,TRUE,0
268,lichen_268.scaffold_377.region001.gbk,0.120853081,TRUE,0
268,lichen_268.scaffold_427.region001.gbk,0.034883721,TRUE,0
268,lichen_268.scaffold_44.region001.gbk,0.039807782,TRUE,0
268,lichen_268.scaffold_473.region001.gbk,0.014112903,TRUE,0
268,lichen_268.scaffold_491.region001.gbk,0,TRUE,0
268,lichen_268.scaffold_530.region001.gbk,0.063333273,TRUE,0
268,lichen_268.scaffold_56.region001.gbk,0.023121387,TRUE,0
268,lichen_268.scaffold_637.region001.gbk,0.020516533,TRUE,0
268,lichen_268.scaffold_647.region001.gbk,0.014285714,TRUE,0
268,lichen_268.scaffold_651.region001.gbk,0.052002054,TRUE,0
268,lichen_268.scaffold_653.region001.gbk,0.102229606,TRUE,0
268,lichen_268.scaffold_664.region001.gbk,0.086722084,TRUE,0
268,lichen_268.scaffold_68.region001.gbk,0.058159211,TRUE,0
268,lichen_268.scaffold_73.region001.gbk,0.239416512,TRUE,1
268,lichen_268.scaffold_737.region001.gbk,0.025725806,TRUE,0
268,lichen_268.scaffold_797.region001.gbk,0.195815021,TRUE,0
268,lichen_268.scaffold_85.region001.gbk,0.031026473,TRUE,0
268,lichen_268.scaffold_884.region001.gbk,0,TRUE,0
268,lichen_268.scaffold_909.region001.gbk,0.009803922,TRUE,0
268,lichen_268.scaffold_916.region001.gbk,0.031949968,TRUE,0
268,lichen_268.scaffold_924.region001.gbk,0.144155673,TRUE,0
268,lichen_268.scaffold_962.region001.gbk,0.012137653,TRUE,0
27,lichen_27.scaffold_10.region001.gbk,0.127860447,TRUE,0
27,lichen_27.scaffold_102.region001.gbk,0.050728427,TRUE,0
27,lichen_27.scaffold_103.region001.gbk,0.16711185,TRUE,0
27,lichen_27.scaffold_1034.region001.gbk,0.07513047,TRUE,0
27,lichen_27.scaffold_1081.region001.gbk,0.045958658,TRUE,0
27,lichen_27.scaffold_1084.region001.gbk,0.20673933,TRUE,1
27,lichen_27.scaffold_1137.region001.gbk,0.050105765,TRUE,0
27,lichen_27.scaffold_1164.region001.gbk,0.129697176,TRUE,0
27,lichen_27.scaffold_1222.region001.gbk,0.048960912,TRUE,0
27,lichen_27.scaffold_1307.region001.gbk,0.093100162,TRUE,0
27,lichen_27.scaffold_1326.region001.gbk,0.042540728,TRUE,0
27,lichen_27.scaffold_140.region001.gbk,0.013442995,TRUE,0
27,lichen_27.scaffold_143.region001.gbk,0.106809196,TRUE,0
27,lichen_27.scaffold_149.region001.gbk,0.044342436,TRUE,0
27,lichen_27.scaffold_1657.region001.gbk,0.34212176,TRUE,1
27,lichen_27.scaffold_1658.region001.gbk,0,TRUE,0
27,lichen_27.scaffold_1681.region001.gbk,0.212690189,TRUE,1
27,lichen_27.scaffold_1752.region001.gbk,0.02252526,TRUE,0
27,lichen_27.scaffold_177.region001.gbk,0.162153502,TRUE,0
27,lichen_27.scaffold_1802.region001.gbk,0.152208752,TRUE,0
27,lichen_27.scaffold_188.region001.gbk,0.149954374,TRUE,0
27,lichen_27.scaffold_2099.region001.gbk,0.009584103,TRUE,0
27,lichen_27.scaffold_217.region001.gbk,0.132456584,TRUE,0
27,lichen_27.scaffold_221.region001.gbk,0.123397085,TRUE,0
27,lichen_27.scaffold_2386.region001.gbk,0.086722084,TRUE,0
27,lichen_27.scaffold_245.region001.gbk,0,TRUE,0
27,lichen_27.scaffold_2453.region001.gbk,0.066341815,TRUE,0
27,lichen_27.scaffold_250.region001.gbk,0.328198102,TRUE,1
27,lichen_27.scaffold_253.region001.gbk,0,TRUE,0
27,lichen_27.scaffold_268.region001.gbk,0.142693871,TRUE,0
27,lichen_27.scaffold_284.region001.gbk,0.064595947,TRUE,0
27,lichen_27.scaffold_292.region001.gbk,0.036876564,TRUE,0
27,lichen_27.scaffold_362.region001.gbk,0.100747341,TRUE,0
27,lichen_27.scaffold_367.region001.gbk,0.091355163,TRUE,0
27,lichen_27.scaffold_371.region001.gbk,0.031292517,TRUE,0
27,lichen_27.scaffold_38.region001.gbk,0.112619084,TRUE,0
27,lichen_27.scaffold_405.region001.gbk,0.046505543,TRUE,0
27,lichen_27.scaffold_420.region001.gbk,0.023767963,TRUE,0
27,lichen_27.scaffold_464.region001.gbk,0.157317096,TRUE,0
27,lichen_27.scaffold_52.region001.gbk,0.065082582,TRUE,0
27,lichen_27.scaffold_527.region001.gbk,0.088333869,TRUE,0
27,lichen_27.scaffold_543.region001.gbk,0.070654116,TRUE,0
27,lichen_27.scaffold_847.region001.gbk,0.053135847,TRUE,0
27,lichen_27.scaffold_89.region001.gbk,0.201253345,TRUE,1
27,lichen_27.scaffold_90.region001.gbk,0.004,TRUE,0
27,lichen_27.scaffold_936.region001.gbk,0.169106542,TRUE,0
27,lichen_27.scaffold_954.region001.gbk,0.044407453,TRUE,0
27,lichen_27.scaffold_97.region001.gbk,0.06,TRUE,0
272,lichen_272.scaffold_12.region001.gbk,0.006344915,TRUE,0
272,lichen_272.scaffold_141.region001.gbk,0.011494253,TRUE,0
272,lichen_272.scaffold_143.region001.gbk,0.046765164,TRUE,0
272,lichen_272.scaffold_145.region001.gbk,0.028985507,TRUE,0
272,lichen_272.scaffold_156.region001.gbk,0.023439308,TRUE,0
272,lichen_272.scaffold_2.region001.gbk,0.077258738,TRUE,0
272,lichen_272.scaffold_4.region001.gbk,0.028729004,TRUE,0
272,lichen_272.scaffold_42.region001.gbk,0.180845562,TRUE,0
272,lichen_272.scaffold_58.region001.gbk,0.006344915,TRUE,0
272,lichen_272.scaffold_80.region001.gbk,0.008510638,TRUE,0
272,lichen_272.scaffold_81.region001.gbk,0.030162128,TRUE,0
272,lichen_272.scaffold_9.region001.gbk,0.039634748,TRUE,0
276,lichen_276.scaffold_11.region001.gbk,0.007710301,TRUE,0
276,lichen_276.scaffold_1152.region001.gbk,0.059675885,TRUE,0
276,lichen_276.scaffold_1248.region001.gbk,0.05511811,TRUE,0
276,lichen_276.scaffold_1292.region001.gbk,0.034151803,TRUE,0
276,lichen_276.scaffold_132.region001.gbk,0.013205368,TRUE,0
276,lichen_276.scaffold_143.region001.gbk,0.041129248,TRUE,0
276,lichen_276.scaffold_214.region001.gbk,0.01056127,TRUE,0
276,lichen_276.scaffold_29.region001.gbk,0.02320349,TRUE,0
276,lichen_276.scaffold_290.region001.gbk,0,TRUE,0
276,lichen_276.scaffold_44.region001.gbk,0.042526876,TRUE,0
276,lichen_276.scaffold_530.region001.gbk,0.027027027,TRUE,0
276,lichen_276.scaffold_613.region001.gbk,0.008510638,TRUE,0
276,lichen_276.scaffold_63.region001.gbk,0.087771651,TRUE,0
276,lichen_276.scaffold_698.region001.gbk,0.044126508,TRUE,0
276,lichen_276.scaffold_700.region001.gbk,0,TRUE,0
276,lichen_276.scaffold_71.region001.gbk,0.014192058,TRUE,0
276,lichen_276.scaffold_791.region001.gbk,0.075530282,TRUE,0
276,lichen_276.scaffold_824.region001.gbk,0.010989011,TRUE,0
276,lichen_276.scaffold_825.region001.gbk,0.084026003,TRUE,0
276,lichen_276.scaffold_850.region001.gbk,0.006344915,TRUE,0
276,lichen_276.scaffold_853.region001.gbk,0.012903226,TRUE,0
276,lichen_276.scaffold_88.region001.gbk,0.045065608,TRUE,0
276,lichen_276.scaffold_90.region001.gbk,0.014285714,TRUE,0
276,lichen_276.scaffold_905.region001.gbk,0.062669618,TRUE,0
277,lichen_277.scaffold_13.region001.gbk,0.053557187,TRUE,0
277,lichen_277.scaffold_133.region001.gbk,0.047924229,TRUE,0
277,lichen_277.scaffold_137.region001.gbk,0.059460057,TRUE,0
277,lichen_277.scaffold_140.region001.gbk,0.015120224,TRUE,0
277,lichen_277.scaffold_160.region001.gbk,0.002114165,TRUE,0
277,lichen_277.scaffold_2.region001.gbk,0.024378636,TRUE,0
277,lichen_277.scaffold_209.region001.gbk,0.102660706,TRUE,0
277,lichen_277.scaffold_22.region001.gbk,0.042118574,TRUE,0
277,lichen_277.scaffold_25.region001.gbk,0.014699023,TRUE,0
277,lichen_277.scaffold_257.region001.gbk,0,TRUE,0
277,lichen_277.scaffold_327.region001.gbk,0.109436443,TRUE,0
277,lichen_277.scaffold_34.region001.gbk,0.056746793,TRUE,0
277,lichen_277.scaffold_40.region001.gbk,0.02970297,TRUE,0
277,lichen_277.scaffold_47.region001.gbk,0.018480493,TRUE,0
277,lichen_277.scaffold_5.region001.gbk,0.047459063,TRUE,0
277,lichen_277.scaffold_513.region001.gbk,0.09250701,TRUE,0
277,lichen_277.scaffold_617.region001.gbk,0,TRUE,0
277,lichen_277.scaffold_64.region001.gbk,0.041039408,TRUE,0
277,lichen_277.scaffold_650.region001.gbk,0.053922589,TRUE,0
277,lichen_277.scaffold_68.region001.gbk,0.063375107,TRUE,0
277,lichen_277.scaffold_7.region001.gbk,0.055635119,TRUE,0
277,lichen_277.scaffold_88.region001.gbk,0.005603937,TRUE,0
277,lichen_277.scaffold_99.region001.gbk,0.116116524,TRUE,0
278,lichen_278.scaffold_1.region001.gbk,0.058579154,TRUE,0
278,lichen_278.scaffold_6.region001.gbk,0.032208846,TRUE,0
278,lichen_278.scaffold_7.region001.gbk,0.023258996,TRUE,0
279,lichen_279.scaffold_11.region001.gbk,0.041638341,TRUE,0
279,lichen_279.scaffold_281.region001.gbk,0.012903226,TRUE,0
279,lichen_279.scaffold_39.region001.gbk,0.149935092,TRUE,0
279,lichen_279.scaffold_52.region001.gbk,0.012526096,TRUE,0
279,lichen_279.scaffold_55.region001.gbk,0.01875,TRUE,0
279,lichen_279.scaffold_575.region001.gbk,0,TRUE,0
279,lichen_279.scaffold_81.region001.gbk,0.072018717,TRUE,0
279,lichen_279.scaffold_82.region001.gbk,0.025823626,TRUE,0
28,lichen_28.scaffold_1175.region001.gbk,0.085470812,TRUE,0
28,lichen_28.scaffold_1869.region001.gbk,0.00990099,TRUE,0
28,lichen_28.scaffold_208.region001.gbk,0.02173913,TRUE,0
28,lichen_28.scaffold_279.region001.gbk,0.014492754,TRUE,0
28,lichen_28.scaffold_3.region001.gbk,0.0594823,TRUE,0
28,lichen_28.scaffold_439.region001.gbk,0.092931109,TRUE,0
28,lichen_28.scaffold_616.region001.gbk,0.043478261,TRUE,0
28,lichen_28.scaffold_782.region001.gbk,0.096303886,TRUE,0
28,lichen_28.scaffold_90.region001.gbk,0.075429152,TRUE,0
282,lichen_282.scaffold_138.region001.gbk,0.006867381,TRUE,0
282,lichen_282.scaffold_153.region001.gbk,0.057382389,TRUE,0
282,lichen_282.scaffold_163.region001.gbk,0.008510638,TRUE,0
282,lichen_282.scaffold_2.region001.gbk,0.072821861,TRUE,0
282,lichen_282.scaffold_26.region001.gbk,0.028729004,TRUE,0
282,lichen_282.scaffold_280.region001.gbk,0.012903226,TRUE,0
282,lichen_282.scaffold_367.region001.gbk,0.044161398,TRUE,0
282,lichen_282.scaffold_402.region001.gbk,0.006867381,TRUE,0
282,lichen_282.scaffold_492.region001.gbk,0.052823978,TRUE,0
282,lichen_282.scaffold_67.region001.gbk,0.01875,TRUE,0
282,lichen_282.scaffold_76.region001.gbk,0,TRUE,0
282,lichen_282.scaffold_79.region001.gbk,0.031897566,TRUE,0
282,lichen_282.scaffold_99.region001.gbk,0.020833333,TRUE,0
283,lichen_283.scaffold_1006.region001.gbk,0.013665414,TRUE,0
283,lichen_283.scaffold_1228.region001.gbk,0.006385448,TRUE,0
283,lichen_283.scaffold_123.region001.gbk,0,TRUE,0
283,lichen_283.scaffold_143.region001.gbk,0.049381584,TRUE,0
283,lichen_283.scaffold_231.region001.gbk,0.034624668,TRUE,0
283,lichen_283.scaffold_235.region001.gbk,0.01489589,TRUE,0
283,lichen_283.scaffold_275.region001.gbk,0.043436417,TRUE,0
283,lichen_283.scaffold_29.region001.gbk,0.045528455,TRUE,0
283,lichen_283.scaffold_319.region001.gbk,0.020063095,TRUE,0
283,lichen_283.scaffold_36.region001.gbk,0.02320349,TRUE,0
283,lichen_283.scaffold_365.region001.gbk,0.006344915,TRUE,0
283,lichen_283.scaffold_40.region001.gbk,0.001453488,TRUE,0
283,lichen_283.scaffold_42.region001.gbk,0.017024157,TRUE,0
283,lichen_283.scaffold_430.region001.gbk,0.014285714,TRUE,0
283,lichen_283.scaffold_576.region001.gbk,0.02373529,TRUE,0
283,lichen_283.scaffold_65.region001.gbk,0.039107849,TRUE,0
283,lichen_283.scaffold_719.region001.gbk,0.008510638,TRUE,0
283,lichen_283.scaffold_856.region001.gbk,0.041781957,TRUE,0
283,lichen_283.scaffold_947.region001.gbk,0.010989011,TRUE,0
283,lichen_283.scaffold_95.region001.gbk,0.006802721,TRUE,0
284,lichen_284.scaffold_26.region001.gbk,0.012903226,TRUE,0
284,lichen_284.scaffold_9.region001.gbk,0.018386435,TRUE,0
285,lichen_285.scaffold_1097.region001.gbk,0.018497787,TRUE,0
285,lichen_285.scaffold_1225.region001.gbk,0.03125,TRUE,0
285,lichen_285.scaffold_123.region001.gbk,0.024390244,TRUE,0
285,lichen_285.scaffold_137.region001.gbk,0.045979673,TRUE,0
285,lichen_285.scaffold_155.region001.gbk,1.11E-16,TRUE,0
285,lichen_285.scaffold_1627.region001.gbk,0,TRUE,0
285,lichen_285.scaffold_1650.region001.gbk,0.16573434,TRUE,0
285,lichen_285.scaffold_18.region001.gbk,0.004555832,TRUE,0
285,lichen_285.scaffold_195.region001.gbk,0.061427381,TRUE,0
285,lichen_285.scaffold_2.region001.gbk,0.015060782,TRUE,0
285,lichen_285.scaffold_21.region001.gbk,0.034911268,TRUE,0
285,lichen_285.scaffold_211.region001.gbk,0.015009381,TRUE,0
285,lichen_285.scaffold_253.region001.gbk,0.005221968,TRUE,0
285,lichen_285.scaffold_27.region001.gbk,0.137291968,TRUE,0
285,lichen_285.scaffold_28.region001.gbk,0.015528455,TRUE,0
285,lichen_285.scaffold_286.region001.gbk,0,TRUE,0
285,lichen_285.scaffold_342.region001.gbk,0.066300438,TRUE,0
285,lichen_285.scaffold_348.region001.gbk,0.034265111,TRUE,0
285,lichen_285.scaffold_35.region001.gbk,0.027909918,TRUE,0
285,lichen_285.scaffold_350.region001.gbk,0,TRUE,0
285,lichen_285.scaffold_357.region001.gbk,0.014894619,TRUE,0
285,lichen_285.scaffold_367.region001.gbk,0.099875133,TRUE,0
285,lichen_285.scaffold_371.region001.gbk,0.017391304,TRUE,0
285,lichen_285.scaffold_40.region001.gbk,0.020072419,TRUE,0
285,lichen_285.scaffold_419.region001.gbk,0.037755643,TRUE,0
285,lichen_285.scaffold_431.region001.gbk,0.023193215,TRUE,0
285,lichen_285.scaffold_450.region001.gbk,0.022086456,TRUE,0
285,lichen_285.scaffold_48.region001.gbk,0.004638724,TRUE,0
285,lichen_285.scaffold_51.region001.gbk,0.034146341,TRUE,0
285,lichen_285.scaffold_52.region001.gbk,0.010294118,TRUE,0
285,lichen_285.scaffold_53.region001.gbk,0.029754149,TRUE,0
285,lichen_285.scaffold_54.region001.gbk,0.051932626,TRUE,0
285,lichen_285.scaffold_590.region001.gbk,0.003020642,TRUE,0
285,lichen_285.scaffold_70.region001.gbk,0.18279373,TRUE,0
285,lichen_285.scaffold_76.region001.gbk,0.144460948,TRUE,0
285,lichen_285.scaffold_91.region001.gbk,0,TRUE,0
285,lichen_285.scaffold_931.region001.gbk,2.22E-16,TRUE,0
285,lichen_285.scaffold_98.region001.gbk,0.021916093,TRUE,0
285,lichen_285.scaffold_989.region001.gbk,0.0506829,TRUE,0
286,lichen_286.scaffold_1198.region001.gbk,0.025316456,TRUE,0
286,lichen_286.scaffold_1233.region001.gbk,0,TRUE,0
286,lichen_286.scaffold_1359.region001.gbk,0.085470812,TRUE,0
286,lichen_286.scaffold_310.region001.gbk,0.010869565,TRUE,0
286,lichen_286.scaffold_314.region001.gbk,0.261066493,TRUE,1
286,lichen_286.scaffold_353.region001.gbk,0,TRUE,0
286,lichen_286.scaffold_54.region001.gbk,0.063940696,TRUE,0
286,lichen_286.scaffold_698.region001.gbk,0.207499486,TRUE,1
286,lichen_286.scaffold_701.region001.gbk,0.063873094,TRUE,0
286,lichen_286.scaffold_707.region001.gbk,0,TRUE,0
286,lichen_286.scaffold_779.region001.gbk,0,TRUE,0
286,lichen_286.scaffold_891.region001.gbk,0,TRUE,0
286,lichen_286.scaffold_907.region001.gbk,0.023297836,TRUE,0
287,lichen_287.c00078_NODE_78...region001.gbk,0.275362319,TRUE,1
288,lichen_288.c00016_NODE_16...region001.gbk,0.09152329,TRUE,0
288,lichen_288.c00021_NODE_21...region001.gbk,0.103670146,TRUE,0
288,lichen_288.c00031_NODE_31...region001.gbk,0.042642173,TRUE,0
288,lichen_288.c00087_NODE_87...region001.gbk,0.02173913,TRUE,0
288,lichen_288.c00102_NODE_10...region001.gbk,0.201253345,TRUE,1
288,lichen_288.c00110_NODE_11...region001.gbk,0.093719996,TRUE,0
288,lichen_288.c00148_NODE_14...region001.gbk,0.010050506,TRUE,0
288,lichen_288.c00164_NODE_16...region001.gbk,0.017435381,TRUE,0
288,lichen_288.c00165_NODE_16...region001.gbk,0.069648746,TRUE,0
289,lichen_289.scaffold_101.region001.gbk,0.019963702,TRUE,0
289,lichen_289.scaffold_6.region001.gbk,0.145691778,TRUE,0
29,lichen_29.scaffold_1.region001.gbk,0.281918931,TRUE,1
29,lichen_29.scaffold_1011.region001.gbk,0.023847377,TRUE,0
29,lichen_29.scaffold_1053.region001.gbk,0.026763986,TRUE,0
29,lichen_29.scaffold_1060.region001.gbk,0.060414308,TRUE,0
29,lichen_29.scaffold_1065.region001.gbk,0.302525949,TRUE,1
29,lichen_29.scaffold_110.region001.gbk,0.076130229,TRUE,0
29,lichen_29.scaffold_111.region001.gbk,0.03405164,TRUE,0
